ANO,MERCADO,MES,CLIENTE,MN,ARTIGO,REPRESENTANTE,GERENCIA,MTS,RS
2026,I,MAI,LATREILLE,TP,BOXER PLUS,MJ LIMA REPRESENTACOES LTDA,MAGDA,4.0,66.0
2026,I,MAI,LE PUG,TF,BIARRITZ,GALERIA TEXTIL LTDA,MAGDA,4.0,92.0
2026,I,MAI,LE PUG,TF,LUHI,GALERIA TEXTIL LTDA,MAGDA,2.0,59.0
2026,I,MAI,LE PUG,TP,AURUM STRETCH,GALERIA TEXTIL LTDA,MAGDA,4.0,174.0
2026,I,MAI,LE PUG,TP,MOOD PLUS,GALERIA TEXTIL LTDA,MAGDA,2.0,66.0
2026,I,MAI,LEANDRO SAMPAIO PARTATA EIRELI,TF,VICHY,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,1070.0,20162.0
2026,I,MAI,LEBÔ CONFECÇOES,TF,BIARRITZ,REPRES.CLOMAR LTDA,MAGDA,30.0,761.0
2026,I,MAI,LEBÔ CONFECÇOES,TF,CACAU,REPRES.CLOMAR LTDA,MAGDA,50.0,1269.0
2026,I,MAI,LEBÔ CONFECÇOES,TF,CUMARU,REPRES.CLOMAR LTDA,MAGDA,108.0,3036.0
2026,I,MAI,LEBÔ CONFECÇOES,TF,GALLES,REPRES.CLOMAR LTDA,MAGDA,31.0,749.0
2026,I,MAI,LEBÔ CONFECÇOES,TF,LUHI,REPRES.CLOMAR LTDA,MAGDA,91.0,2914.0
2026,I,MAI,LEBÔ CONFECÇOES,TF,TAOS FLAT,REPRES.CLOMAR LTDA,MAGDA,31.0,721.0
2026,I,MAI,LEBÔ CONFECÇOES,TP,BIARRITZ,REPRES.CLOMAR LTDA,MAGDA,68.0,1584.0
2026,I,MAI,LEBÔ CONFECÇOES,TP,GALLES STRETCH,REPRES.CLOMAR LTDA,MAGDA,37.0,939.0
2026,I,MAI,LELEY IND E COM DE ART DO VESTUARIO LTDA.,TF,BIS,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,100.0,2544.0
2026,I,MAI,LELEY IND E COM DE ART DO VESTUARIO LTDA.,TF,OXFORD,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,351.0,8012.0
2026,I,MAI,LELEY IND E COM DE ART DO VESTUARIO LTDA.,TP,CUMARU,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,100.0,2282.0
2026,I,MAI,LELEY IND E COM DE ART DO VESTUARIO LTDA.,TP,LIRA,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,118.0,3313.0
2026,I,MAI,LELEY IND E COM DE ART DO VESTUARIO LTDA.,TP,MAQ. 40,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,631.0,14952.0
2026,I,MAI,LELEY IND E COM DE ART DO VESTUARIO LTDA.,TP,OXFORD,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,308.0,6577.0
2026,I,MAI,LENETTI MODA E COURA LTDA,TF,OXFORD,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,46.0,1110.0
2026,I,MAI,LENETTI MODA E COURA LTDA,TF,VICHY,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,50.0,1111.0
2026,I,MAI,LESSA,TF,VICHY,JWL REPRESENTACOES COMERCIAIS LTDA,FABIANA FERNANDES,748.0,15548.0
2026,I,MAI,LETOCHE BRASIL CONFEC. E COM. LTDA EPP,TP,GALLES STRETCH,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,185.0,4765.0
2026,I,MAI,LEVI'S,TED,GRACE,GISLEINE BORGES KEY ACCOUNT,FABIANA FERNANDES,89.0,1649.0
2026,I,MAI,LEVI'S,TF,MOZART,GISLEINE BORGES KEY ACCOUNT,FABIANA FERNANDES,3057.0,80435.0
2026,I,MAI,LEVI'S,TF,OXFORD,GISLEINE BORGES KEY ACCOUNT,FABIANA FERNANDES,5635.0,111097.0
2026,I,MAI,LEVI'S,TP,MAQ. 40,GISLEINE BORGES KEY ACCOUNT,FABIANA FERNANDES,369.0,8155.0
2026,I,MAI,LEVI'S,TP,OXFORD,GISLEINE BORGES KEY ACCOUNT,FABIANA FERNANDES,843.0,15296.0
2026,I,MAI,LEVI'S,TP,SILKY,GISLEINE BORGES KEY ACCOUNT,FABIANA FERNANDES,149.0,2587.0
2026,I,MAI,LICI,TF,VICHY,LP REPRESENTAÇÕES EIRELI,MAGDA,3009.0,57262.0
2026,I,MAI,LICI,TP,PIQUET,LP REPRESENTAÇÕES EIRELI,MAGDA,199.0,5042.0
2026,I,MAI,LICI,TP,RUTH,LP REPRESENTAÇÕES EIRELI,MAGDA,500.0,11910.0
2026,I,MAI,LICI,TP,SILKY,LP REPRESENTAÇÕES EIRELI,MAGDA,210.0,3744.0
2026,I,MAI,LINDA DE MORRER,TF,VICHY,M MIZI REPRESENTACOES LTDA,FABIANA FERNANDES,16.0,366.0
2026,I,MAI,LINDA DE MORRER,TP,GALLES STRETCH,M MIZI REPRESENTACOES LTDA,FABIANA FERNANDES,145.0,4193.0
2026,I,MAI,LOBATO E GONTIJO LTDA,TED,BOLT,FELIPPE TRINDADE REPRES. LTDA,MAGDA,26.0,375.0
2026,I,MAI,LOBATO E GONTIJO LTDA,TED,GALLES,FELIPPE TRINDADE REPRES. LTDA,MAGDA,669.0,14786.0
2026,I,MAI,LOBATO E GONTIJO LTDA,TED,OXFORD,FELIPPE TRINDADE REPRES. LTDA,MAGDA,159.0,3376.0
2026,I,MAI,LOBATO E GONTIJO LTDA,TED,RAVEL,FELIPPE TRINDADE REPRES. LTDA,MAGDA,1007.0,26039.0
2026,I,MAI,LOBATO E GONTIJO LTDA,TED,RUTH,FELIPPE TRINDADE REPRES. LTDA,MAGDA,85.0,2206.0
2026,I,MAI,LOBATO E GONTIJO LTDA,TED,SILKY,FELIPPE TRINDADE REPRES. LTDA,MAGDA,170.0,3443.0
2026,I,MAI,LOBATO E GONTIJO LTDA,TF,ANA RUGA,FELIPPE TRINDADE REPRES. LTDA,MAGDA,300.0,6627.0
2026,I,MAI,LOBATO E GONTIJO LTDA,TF,CACAU,FELIPPE TRINDADE REPRES. LTDA,MAGDA,205.0,4367.0
2026,I,MAI,LOBATO E GONTIJO LTDA,TF,DONATO,FELIPPE TRINDADE REPRES. LTDA,MAGDA,455.0,10407.0
2026,I,MAI,LOBATO E GONTIJO LTDA,TF,GIRON,FELIPPE TRINDADE REPRES. LTDA,MAGDA,50.0,1144.0
2026,I,MAI,LOBATO E GONTIJO LTDA,TF,ORLA,FELIPPE TRINDADE REPRES. LTDA,MAGDA,113.0,2134.0
2026,I,MAI,LOBATO E GONTIJO LTDA,TF,SERENO,FELIPPE TRINDADE REPRES. LTDA,MAGDA,151.0,2853.0
2026,I,MAI,LOBATO E GONTIJO LTDA,TF,TAOS FLAT,FELIPPE TRINDADE REPRES. LTDA,MAGDA,6.0,123.0
2026,I,MAI,LOBATO E GONTIJO LTDA,TF,VICHY,FELIPPE TRINDADE REPRES. LTDA,MAGDA,36.0,657.0
2026,I,MAI,LOBATO E GONTIJO LTDA,TP,GALLES,FELIPPE TRINDADE REPRES. LTDA,MAGDA,1193.0,23533.0
2026,I,MAI,LOFT 07,TF,OXFORD,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,596.0,13567.0
2026,I,MAI,LOFT 07,TP,OXFORD,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,3216.0,66622.0
2026,I,MAI,LOJA WASABI,TED,BOXER,NSL INTERMEDIAÇÃO COMERCIAL SERVIÇOS LTDA ME,FABIANA FERNANDES,9.0,231.0
2026,I,MAI,LOJAS RENNER,TED,GRACE,VANESSA BRUNO KEY ACCOUNT,FABIANA FERNANDES,8484.0,126425.0
2026,I,MAI,LOJAS RENNER,TED,SILKY,VANESSA BRUNO KEY ACCOUNT,FABIANA FERNANDES,15490.0,246268.0
2026,I,MAI,LOJAS RENNER,TF,ANA RUGA,VANESSA BRUNO KEY ACCOUNT,FABIANA FERNANDES,27.0,643.0
2026,I,MAI,LOJAS RENNER,TF,TAOS,VANESSA BRUNO KEY ACCOUNT,FABIANA FERNANDES,10.0,180.0
2026,I,MAI,LOJAS RENNER,TF,VICHY,VANESSA BRUNO KEY ACCOUNT,FABIANA FERNANDES,13.0,209.0
2026,I,MAI,LOJAS RENNER,TP,GALLES,VANESSA BRUNO KEY ACCOUNT,FABIANA FERNANDES,12.0,203.0
2026,I,MAI,LOJAS RENNER,TP,MOGNO,VANESSA BRUNO KEY ACCOUNT,FABIANA FERNANDES,200.0,4416.0
2026,I,MAI,LOJAS RENNER,TP,SILKY,VANESSA BRUNO KEY ACCOUNT,FABIANA FERNANDES,2646.0,34890.0
2026,I,MAI,LOJAS RIACHUELO,TED,GALLES STRETCH,AMANDA ALVES KEY ACCOUNT,FABIANA FERNANDES,4.0,112.0
2026,I,MAI,LOJAS RIACHUELO,TED,SILKY,AMANDA ALVES KEY ACCOUNT,FABIANA FERNANDES,6092.0,102966.0
2026,I,MAI,LOJAS RIACHUELO,TF,GALLES,AMANDA ALVES KEY ACCOUNT,FABIANA FERNANDES,2904.0,56130.0
2026,I,MAI,LOJAS RIACHUELO,TF,GALLES STRETCH,AMANDA ALVES KEY ACCOUNT,FABIANA FERNANDES,1005.0,20249.0
2026,I,MAI,LOJAS RIACHUELO,TF,TAOS,AMANDA ALVES KEY ACCOUNT,FABIANA FERNANDES,4.0,73.0
2026,I,MAI,LOJAS RIACHUELO,TP,GALLES STRETCH,AMANDA ALVES KEY ACCOUNT,FABIANA FERNANDES,164.0,3021.0
2026,I,MAI,LOJAS RIACHUELO,TP,MOGNO,AMANDA ALVES KEY ACCOUNT,FABIANA FERNANDES,188.0,4151.0
2026,I,MAI,LOOCK UNIFORMES,TF,OXFORD,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,80.0,1766.0
2026,I,MAI,LOPES & ASSIS CONFECCOES LTDA,TP,BOLT,LV TEXTIL REPRESENTAÇÕES E COMERCIO LTDA,MAGDA,814.0,10699.0
2026,I,MAI,LOPES & ASSIS CONFECCOES LTDA,TP,MOOVE STRETCH,LV TEXTIL REPRESENTAÇÕES E COMERCIO LTDA,MAGDA,385.0,9211.0
2026,I,MAI,LORENZO URUAÇU,TF,DONATO,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,35.0,897.0
2026,I,MAI,LORENZO URUAÇU,TF,LUHI,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,36.0,1064.0
2026,I,MAI,LORENZO URUAÇU,TF,OXFORD STRETCH,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,25.0,701.0
2026,I,MAI,LORENZO URUAÇU,TF,VALENCE,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,37.0,879.0
2026,I,MAI,LORENZO URUAÇU,TP,BOXER PLUS,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,80.0,1628.0
2026,I,MAI,LORENZO URUAÇU,TP,GALLES STRETCH,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,105.0,2340.0
2026,I,MAI,LOSCARVAN MODAS,TP,MAQ. 40,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,50.0,1241.0
2026,I,MAI,LOSCARVAN MODAS,TP,MAQ. 50,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,50.0,1316.0
2026,I,MAI,LOTUS CONFECCAO,TF,CAPRI,REPRESENTAÇÕES SANTA CATARINA LTDA,MAGDA,207.0,4950.0
2026,I,MAI,LOUIS BELAFRE COM. DE VEST. LTDA,TF,CAPRI,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,213.0,3806.0
2026,I,MAI,LOUIS BELAFRE COM. DE VEST. LTDA,TP,GALLES,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,80.0,1866.0
2026,I,MAI,LRX IND. E COM. DE ROUPAS EIRELI ME,TF,TAOS,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,121.0,2814.0
2026,I,MAI,LRX IND. E COM. DE ROUPAS EIRELI ME,TF,TRENTINO,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,61.0,2282.0
2026,I,MAI,LUAPP CONF E ART PROM LTDA,TP,GALLES,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,270.0,6229.0
2026,I,MAI,LUFORT CONFECCOES LTDA,TF,FIL A FIL,REPRES.CLOMAR LTDA,MAGDA,161.0,4075.0
2026,I,MAI,LUIDGI SPECCIALE,TF,BIARRITZ,ZOOM CONSULTORIA  & NEGÓCIOS LTDA,FABIANA FERNANDES,8172.0,135147.0
2026,I,MAI,LUIDGI SPECCIALE,TF,CHAMBRAY,ZOOM CONSULTORIA  & NEGÓCIOS LTDA,FABIANA FERNANDES,722.0,11486.0
2026,I,MAI,LUIDGI SPECCIALE,TF,DONATO,ZOOM CONSULTORIA  & NEGÓCIOS LTDA,FABIANA FERNANDES,856.0,18825.0
2026,I,MAI,LUIDGI SPECCIALE,TF,OXFORD,ZOOM CONSULTORIA  & NEGÓCIOS LTDA,FABIANA FERNANDES,5940.0,100391.0
2026,I,MAI,LUIDGI SPECCIALE,TP,DONATO,ZOOM CONSULTORIA  & NEGÓCIOS LTDA,FABIANA FERNANDES,723.0,15906.0
2026,I,MAI,LUIDGI SPECCIALE,TP,OXFORD,ZOOM CONSULTORIA  & NEGÓCIOS LTDA,FABIANA FERNANDES,2720.0,43258.0
2026,I,MAI,LUNFORLIGHT IND E COM E CONFEC LTDA,TF,BIARRITZ,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,599.0,13741.0
2026,I,MAI,LUNFORLIGHT IND E COM E CONFEC LTDA,TF,CACAU,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,774.0,18377.0
2026,I,MAI,LUNFORLIGHT IND E COM E CONFEC LTDA,TF,CAPRI,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,20.0,430.0
2026,I,MAI,LUNFORLIGHT IND E COM E CONFEC LTDA,TF,DONATO,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,12.0,309.0
2026,I,MAI,LUNFORLIGHT IND E COM E CONFEC LTDA,TF,FIL A FIL,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,647.0,14247.0
2026,I,MAI,LUNFORLIGHT IND E COM E CONFEC LTDA,TF,GALLES,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,296.0,6757.0
2026,I,MAI,LUNFORLIGHT IND E COM E CONFEC LTDA,TF,MAVRO,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,12.0,309.0
2026,I,MAI,LUNFORLIGHT IND E COM E CONFEC LTDA,TF,MOZART,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,8.0,214.0
2026,I,MAI,LUNFORLIGHT IND E COM E CONFEC LTDA,TF,SKIN,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,156.0,4121.0
2026,I,MAI,LUNFORLIGHT IND E COM E CONFEC LTDA,TF,TAOS FLAT,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,8.0,178.0
2026,I,MAI,LUNFORLIGHT IND E COM E CONFEC LTDA,TP,BOXER PLUS,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,34.0,733.0
2026,I,MAI,LUNFORLIGHT IND E COM E CONFEC LTDA,TP,GALLES,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,229.0,4976.0
2026,I,MAI,LUNFORLIGHT IND E COM E CONFEC LTDA,TP,GALLES STRETCH,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,61.0,1459.0
2026,I,MAI,LUNFORLIGHT IND E COM E CONFEC LTDA,TP,RUTH,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,333.0,8491.0
2026,I,MAI,LUNFORLIGHT IND E COM E CONFEC LTDA,TP,SKIN,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,40.0,981.0
2026,I,MAI,M & T UNIFORMES,TF,FIORINO JOB,ALOISIO REUS ALVARENGA REPRESENTAÇÃO COMERCIA,FABIANA FERNANDES,132.0,3483.0
2026,I,MAI,M BORGES ME,TF,BIS,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,30.0,738.0
2026,I,MAI,M BORGES ME,TF,MAQ. 40,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,60.0,1478.0
2026,I,MAI,M BORGES ME,TF,RIVIERA,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,63.0,1873.0
2026,I,MAI,M BORGES ME,TP,BIS,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,30.0,687.0
2026,I,MAI,M BORGES ME,TP,MAQ. 40,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,85.0,1945.0
2026,I,MAI,M.E. DE SOUZA COM ROUPAS E DERIVADOS,TER,GALLES,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,2.0,55.0
2026,I,MAI,M.E. DE SOUZA COM ROUPAS E DERIVADOS,TER,MAQ. 40,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,4.0,122.0
2026,I,MAI,M.E. DE SOUZA COM ROUPAS E DERIVADOS,TF,SKIN,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,85.0,2522.0
2026,I,MAI,M.E. DE SOUZA COM ROUPAS E DERIVADOS,TF,TAOS FLAT,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,98.0,2357.0
2026,I,MAI,MACR PRODUCAO,TP,OXFORD,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,8.0,155.0
2026,I,MAI,MADRIK INDUSTRIA E COMERCIO DO VESTUARIO EIRELE ME,TP,MOTION STRETCH,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,28.0,692.0
2026,I,MAI,MAFARI LTDA,TF,OXFORD,ATENDIMENTO DIRETO MI,MAGDA,10.0,158.0
2026,I,MAI,MAIN STREET IND E COM LTDA,TF,MAQ. 40,ZEITUNE REPRESENTAÇÕES LTDA,CARLA,30.0,703.0
2026,I,MAI,MAIN STREET IND E COM LTDA,TF,SKIN,ZEITUNE REPRESENTAÇÕES LTDA,CARLA,50.0,1274.0
2026,I,MAI,MAIN STREET IND E COM LTDA,TP,SKIN,ZEITUNE REPRESENTAÇÕES LTDA,CARLA,100.0,2466.0
2026,I,MAI,MAIS SELETO,TF,FIL A FIL,FELIPPE TRINDADE REPRES. LTDA,MAGDA,2.0,52.0
2026,I,MAI,MAIS SELETO,TP,GALLES,FELIPPE TRINDADE REPRES. LTDA,MAGDA,6.0,156.0
2026,I,MAI,MAJOY COM ROUPAS E ACES E OBJ  LTDA,TF,CACAU,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,20.0,522.0
2026,I,MAI,MAJOY COM ROUPAS E ACES E OBJ  LTDA,TP,CUMARU,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,4.0,97.0
2026,I,MAI,MALAGUETA,TED,CUMARU,ZEITUNE REPRESENTAÇÕES LTDA,CARLA,57.0,1331.0
2026,I,MAI,MALHARIA CRISTINA LTDA,TED,SILKY,FAGUNDES MOREIRA REPRESENTAÇÕES LTDA,FABIANA FERNANDES,23.0,452.0
2026,I,MAI,MALHARIA CRISTINA LTDA,TF,CUMARU,FAGUNDES MOREIRA REPRESENTAÇÕES LTDA,FABIANA FERNANDES,177.0,4410.0
2026,I,MAI,MALHARIA CRISTINA LTDA,TF,TAOS,FAGUNDES MOREIRA REPRESENTAÇÕES LTDA,FABIANA FERNANDES,1705.0,37345.0
2026,I,MAI,MALHARIA CRISTINA LTDA,TP,MOOVE STRETCH,FAGUNDES MOREIRA REPRESENTAÇÕES LTDA,FABIANA FERNANDES,250.0,5648.0
2026,I,MAI,MALHARIA LUIZA,TED,LINEN,NICCHIO REPRESENTACOES E SERVICOS S/C LTDA,MAGDA,29.0,1958.0
2026,I,MAI,MALHARIA PAPINUTTO LTDA EPP,TF,FIL A FIL,LOJA - DEBORA LACERDA DOS SANTOS,CAROL SOUTO,12.0,330.0
2026,I,MAI,MALHARIA SUSI LTDA,TF,BIARRITZ,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,100.0,2370.0
2026,I,MAI,MALHARIA SUSI LTDA,TF,CACAU,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,30.0,737.0
2026,I,MAI,MALHARIA SUSI LTDA,TF,GALLES,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,80.0,1896.0
2026,I,MAI,MALHARIA SUSI LTDA,TF,TAOS,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,12.0,300.0
2026,I,MAI,MALHARIA SUSI LTDA,TF,TAOS MELANGE,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,8.0,208.0
2026,I,MAI,MALHARIA SUSI LTDA,TF,TIVOLI,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,4.0,96.0
2026,I,MAI,MALHARIA SUSI LTDA,TP,BIARRITZ,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,98.0,2152.0
2026,I,MAI,MALHARIA ZC LTDA,TP,RUTH,ALOISIO REUS ALVARENGA REPRESENTAÇÃO COMERCIA,FABIANA FERNANDES,100.0,2802.0
2026,I,MAI,MAMEG,TF,BIARRITZ,ALOISIO REUS ALVARENGA REPRESENTAÇÃO COMERCIA,FABIANA FERNANDES,90.0,2422.0
2026,I,MAI,MANOFATTO IND. COM. DE CONFECÇÕES LTDA,TED,LIRA,REPRES.CLOMAR LTDA,MAGDA,7.0,217.0
2026,I,MAI,MANS BRANDS,TF,FIL A FIL,GISLEINE BORGES KEY ACCOUNT,FABIANA FERNANDES,242.0,5518.0
2026,I,MAI,MANS BRANDS,TF,OXFORDINE,GISLEINE BORGES KEY ACCOUNT,FABIANA FERNANDES,261.0,6432.0
2026,I,MAI,MANS BRANDS,TP,OXFORDINE,GISLEINE BORGES KEY ACCOUNT,FABIANA FERNANDES,118.0,2899.0
2026,I,MAI,MARCELO DA SILVA MOURA EPP,TP,RUTH,SOUTO REPRES. LTDA,MAGDA,60.0,1381.0
2026,I,MAI,MARCELO DA SILVA MOURA EPP,TP,SILKY,SOUTO REPRES. LTDA,MAGDA,449.0,5923.0
2026,I,MAI,MARCELO DE PFRANCO ME,TF,VICHY JOB,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,50.0,1064.0
2026,I,MAI,MARCELO DE PFRANCO ME,TP,GALLES STRETCH,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,103.0,2650.0
2026,I,MAI,MARCELO DE PFRANCO ME,TP,RAVEL,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,83.0,2607.0
2026,I,MAI,MARCELO DE PFRANCO ME,TP,TECH,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,39.0,1062.0
2026,I,MAI,MARCO ANTONIO MALAQUIAS COM DE TECIDOS,TF,VICHY,NSL INTERMEDIAÇÃO COMERCIAL SERVIÇOS LTDA ME,FABIANA FERNANDES,946.0,20341.0
2026,I,MAI,MARCO ANTONIO MALAQUIAS COM DE TECIDOS,TP,BOLT,NSL INTERMEDIAÇÃO COMERCIAL SERVIÇOS LTDA ME,FABIANA FERNANDES,92.0,1216.0
2026,I,MAI,MARCO LUIGGI,TF,BIS,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,60.0,1651.0
2026,I,MAI,MARCO LUIGGI,TF,MAQ. 40,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,40.0,1090.0
2026,I,MAI,MARCO TEXTIL,TP,BOXER PLUS,FAGUNDES MOREIRA REPRESENTAÇÕES LTDA,FABIANA FERNANDES,776.0,13878.0
2026,I,MAI,MARCO WENDEL,TF,OXFORD,GALERIA TEXTIL LTDA,MAGDA,812.0,17526.0
2026,I,MAI,MARCO WENDEL,TP,OXFORD,GALERIA TEXTIL LTDA,MAGDA,388.0,6938.0
2026,I,MAI,MARCOS V A BARROS,TF,GALLES STRETCH,GALERIA TEXTIL LTDA,MAGDA,4.0,93.0
2026,I,MAI,MARIA FLOR,TF,VALENCE,CHS REPRESENTACOES DE PRODUTOS TEXTEIS LTDA,CARLA,2.0,54.0
2026,I,MAI,MARIA JOSE PELISSARI GARCIA.,TP,RUTH,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,30.0,849.0
2026,I,MAI,MARIA LUIZA BARBOSA VALENTE,TF,VICHY,FELIPPE TRINDADE REPRES. LTDA,MAGDA,30.0,770.0
2026,I,MAI,MARIN IND. E COM. DE CONF. EIRELI,TF,MAQ. 40,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,32.0,837.0
2026,I,MAI,MARISOL INDUSTRIA DO VESTUARIO,TP,BIARRITZ,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,50.0,1045.0
2026,I,MAI,MARRUA TORN COMERCIO DE ARTIGOS DE VESTUARIO LTDA,TF,OXFORD,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,857.0,19994.0
2026,I,MAI,MARRUA TORN COMERCIO DE ARTIGOS DE VESTUARIO LTDA,TP,GALLES,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,80.0,1672.0
2026,I,MAI,MARZULLO MODAS LTDA,TED,BIARRITZ,A. M. RODRIGUES DA SILVA REPRESENTAÇÕES COMER,CARLA,4.0,104.0
2026,I,MAI,MARZULLO MODAS LTDA,TED,SILKY,A. M. RODRIGUES DA SILVA REPRESENTAÇÕES COMER,CARLA,4.0,93.0
2026,I,MAI,MARZULLO MODAS LTDA,TP,CUMARU,A. M. RODRIGUES DA SILVA REPRESENTAÇÕES COMER,CARLA,4.0,93.0
2026,I,MAI,MARZULLO MODAS LTDA,TP,SILKY,A. M. RODRIGUES DA SILVA REPRESENTAÇÕES COMER,CARLA,4.0,79.0
2026,I,MAI,MATTAR & CIA. LTDA,TF,VICHY,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,203.0,4365.0
2026,I,MAI,MATTAR & CIA. LTDA,TP,CAPITU,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,37.0,726.0
2026,I,MAI,MATTAR & CIA. LTDA,TP,RUTH,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,30.0,746.0
2026,I,MAI,MAVIDAL CONFECCOES,TF,DONATO,MJ LIMA REPRESENTACOES LTDA,MAGDA,30.0,791.0
2026,I,MAI,MAVIDAL CONFECCOES,TF,TAOS FLAT,MJ LIMA REPRESENTACOES LTDA,MAGDA,30.0,685.0
2026,I,MAI,MAVIDAL CONFECCOES,TF,TAOS MELANGE,MJ LIMA REPRESENTACOES LTDA,MAGDA,60.0,1427.0
2026,I,MAI,MAVIDAL CONFECCOES,TF,VARSOVIA,MJ LIMA REPRESENTACOES LTDA,MAGDA,264.0,6479.0
2026,I,MAI,MAZLA,TF,RAVEL,NICCHIO REPRESENTACOES E SERVICOS S/C LTDA,MAGDA,21.0,611.0
2026,I,MAI,MAZLA,TP,RIVIERA,NICCHIO REPRESENTACOES E SERVICOS S/C LTDA,MAGDA,26.0,729.0
2026,I,MAI,MCP COMERCIO DO VESTUARIO LTDA,TF,FIL A FIL,PRS TECIDOS E REPRESENTAÇÕES COMERCIAIS,MAGDA,105.0,2659.0
2026,I,MAI,MERCATORE INDUSTRIA E COMERCIO LTDA,TF,MAQ. 40,LV TEXTIL REPRESENTAÇÕES E COMERCIO LTDA,MAGDA,30.0,846.0
2026,I,MAI,MERCATORE INDUSTRIA E COMERCIO LTDA,TF,VICHY,LV TEXTIL REPRESENTAÇÕES E COMERCIO LTDA,MAGDA,30.0,679.0
